Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX36,OUT027,5430.042866666667
FDL16,OUT045,896.6846444444444
FDT16,OUT010,372.7000444444445
FDN16,OUT018,1228.105088888889
FDC03,OUT046,4129.217622222222
DRF60,OUT013,4681.165822222221
FDS27,OUT027,5710.196711111112
FDP33,OUT010,447.3436222222222
FDJ36,OUT018,1290.4683555555557
NCR42,OUT013,722.9848222222222
FDV14,OUT017,1242.0868888888888
NCP42,OUT035,3141.6882666666666
FDB50,OUT027,2668.2304888888884
NCC30,OUT027,4294.631933333333
FDA23,OUT018,1399.067733333333
FDW16,OUT017,1543.1024666666665
FDQ52,OUT010,401.62535555555553
FDB58,OUT049,2284.5817333333334
NCP29,OUT049,1409.9424666666666
NCM05,OUT045,3312.7988666666665
FDO25,OUT013,4102.881533333333
NCM54,OUT046,1867.1991111111113
NCL54,OUT046,2533.8128666666667
FDL39,OUT010,411.0205333333334
FDF53,OUT018,1638.5338000000002
NCQ42,OUT035,2210.7519111111114
FDF58,OUT013,1729.378511111111
FDZ04,OUT035,1372.4357333333335
FDE26,OUT019,481.4473777777778
FDS60,OUT017,2025.0676888888893
FDV58,OUT017,2674.888488888889
FDM04,OUT045,938.778
FDE08,OUT035,2642.5602
NCB43,OUT049,2762.0343111111115
FDU11,OUT010,496.5388444444444
FDF22,OUT019,495.87304444444453
FDE24,OUT013,2298.119666666667
DRJ49,OUT046,1983.8620666666668
NCQ53,OUT035,3114.4644444444443
NCL41,OUT013,1060.323488888889
FDR22,OUT013,2513.2470444444443
FDH04,OUT035,1220.2634444444445
DRH15,OUT045,1453.1454888888886
FDY40,OUT049,1467.1272888888889
NCI17,OUT035,2029.7282888888888
NCC18,OUT013,3090.4216666666666
FDY28,OUT027,5206.703955555557
FDB45,OUT027,3328.482155555556
NCL30,OUT018,1830.8020444444442
FDM10,OUT017,3110.913511111111
FDH22,OUT027,3401.9420888888894
NCZ53,OUT017,2983.005933333333
NCI18,OUT013,3893.0065777777772
FDH14,OUT027,4020.1004
FDR36,OUT027,2354.1208444444446
FDW01,OUT045,2693.974755555556
FDK02,OUT027,3101.9622
FDJ02,OUT018,1537.998
FDU55,OUT013,4430.825022222222
NCV18,OUT027,2417.593777777778
FDH14,OUT018,1537.998
FDZ37,OUT045,1354.9769777777776
FDX49,OUT049,3395.136133333333
NCD43,OUT046,2121.8306222222222
FDZ07,OUT013,1212.5697555555555
FDK43,OUT035,2208.532577777778
FDR32,OUT018,2818.0354888888887
FDT39,OUT013,1821.9247111111113
NCV54,OUT017,2065.6075111111113
FDF38,OUT018,984.7921777777779
FDV60,OUT046,3498.852977777778
FDH44,OUT027,4354.627911111111
FDS21,OUT046,1268.5709333333334
NCL41,OUT045,904.2303777777777
FDM46,OUT017,1452.8495777777778
FDU27,OUT045,1383.3844444444444
NCJ54,OUT017,3760.6603333333333
DRG51,OUT018,2287.8367555555556
NCA29,OUT019,347.6955555555556
FDR47,OUT045,2742.652133333333
NCL19,OUT027,3173.350755555555
DRG01,OUT049,1370.4383333333333
FDG10,OUT046,1005.9498222222222
NCV05,OUT049,2203.502088888889
NCH18,OUT019,374.8454
FDV14,OUT018,1331.9698888888888
DRJ23,OUT035,2157.561888888889
DRJ11,OUT046,2382.0844444444447
FDZ03,OUT017,4442.069644444445
FDI27,OUT010,219.27013333333335
FDJ14,OUT018,1208.796888888889
FDU32,OUT017,1253.7753777777777
FDD47,OUT027,3039.303022222223
DRF36,OUT035,3048.9201333333335
FDM21,OUT046,3502.847777777778
FDV10,OUT018,1159.1578
FDH60,OUT018,2867.526622222222
FDX47,OUT010,400.2197777777778
FDT19,OUT019,402.2171777777778
FDO11,OUT045,3625.650888888889
FDH24,OUT027,3441.8900888888893
FDL02,OUT018,1455.142888888889
FDB02,OUT049,3002.0182222222224
FDA43,OUT046,3127.2626
FDG52,OUT045,800.3655777777777
DRC12,OUT013,3025.0992888888886
FDY37,OUT018,1718.1338888888888
NCU18,OUT045,2128.7845333333335
FDU09,OUT035,1418.0060444444446
DRJ25,OUT027,1675.5966666666668
DRE12,OUT018,2125.529511111111
DRL47,OUT017,2249.664222222222
DRK01,OUT046,1612.0497555555555
FDC22,OUT019,356.05504444444443
FDG44,OUT013,1059.0658666666668
FDW04,OUT035,1831.7637555555557
FDK09,OUT049,3384.1134444444447
NCN43,OUT035,2190.482
FDG04,OUT049,3169.5039111111114
FDH32,OUT010,210.6887111111111
DRI47,OUT017,2977.9754444444443
DRE15,OUT013,1260.9512222222222
FDY11,OUT035,1744.9138444444445
FDO60,OUT049,1987.413
FDQ20,OUT018,787.1235555555555
FDO57,OUT027,4038.668822222222
FDT14,OUT019,445.9380444444444
FDA57,OUT049,1569.7344666666665
DRN35,OUT017,1369.3286666666668
FDJ03,OUT046,1119.4317333333333
FDX28,OUT017,1671.6758444444445
DRE25,OUT045,1114.253288888889
FDR09,OUT046,3192.2150888888887
FDB23,OUT035,3057.575533333333
FDO08,OUT045,2574.6486
FDQ23,OUT049,2497.8596666666663
FDW04,OUT013,1849.074555555556
DRK13,OUT010,458.0704
NCL17,OUT027,2946.682844444445
FDY21,OUT035,3721.082222222222
FDJ38,OUT027,4625.904422222223
FDA37,OUT019,420.5636666666667
FDV43,OUT013,1023.0386888888889
FDL36,OUT046,1747.5030666666667
FDD53,OUT045,728.5331555555555
FDZ19,OUT010,324.9843777777778
FDV21,OUT045,1445.0079333333333
NCL54,OUT018,2617.2598000000003
DRI47,OUT027,4035.191866666666
DRG03,OUT049,2420.922777777778
FDG21,OUT013,3652.800733333333
FDW03,OUT018,1963.8140888888888
NCI55,OUT046,1903.3002666666669
DRC36,OUT019,597.8144222222222
FDH22,OUT017,2491.2016666666664
FDV20,OUT045,2036.0903777777776
NCU41,OUT027,4794.499777777778
FDN46,OUT027,3159.812822222222
FDK50,OUT045,1999.8412666666668
NCA05,OUT027,3721.1562
DRH01,OUT018,2574.2047333333335
FDT08,OUT018,2170.8778888888896
FDM08,OUT018,2329.782155555555
FDZ07,OUT035,1250.5203555555554
FDS22,OUT017,843.3466666666666
FDV35,OUT027,4914.491733333332
FDI28,OUT010,192.4162
FDW58,OUT027,2708.104511111111
FDT52,OUT045,4088.8257555555556
FDY34,OUT046,2103.632088888889
FDR10,OUT046,2558.0036
FDK57,OUT017,1427.6231555555553
FDR02,OUT027,2431.7235333333333
FDX49,OUT046,3207.8243999999995
FDQ20,OUT046,1612.0497555555555
DRK23,OUT045,2868.5623111111113
NCW06,OUT046,2600.688777777778
FDR31,OUT017,2649.2182000000003
NCE43,OUT013,3243.703622222222
DRO59,OUT027,2091.351777777778
FDN09,OUT049,3841.3700888888893
FDR11,OUT046,2607.2728
FDO57,OUT013,2669.3401555555556
NCX18,OUT017,3704.585177777777
FDB05,OUT018,3790.473377777778
FDQ08,OUT018,995.1490666666666
NCG43,OUT035,2050.2201333333337
FDJ56,OUT013,1595.2568
FDA13,OUT010,234.65751111111115
FDO56,OUT017,1836.572311111111
FDB37,OUT018,2787.630622222222
FDZ02,OUT018,1264.724088888889
FDQ24,OUT046,3068.6722000000004
FDM16,OUT013,1229.2887333333335
FDU35,OUT049,2497.8596666666667
FDT35,OUT035,2036.5342444444443
NCX30,OUT049,3603.531533333333
FDG04,OUT017,3106.9187111111114
FDI12,OUT035,1395.2208888888888
FDE35,OUT035,2243.2281555555555
NCP14,OUT027,2983.893666666667
NCY53,OUT045,1514.7689777777778
FDP49,OUT017,1983.4182
FDQ04,OUT017,1068.4610444444445
FDM39,OUT035,3645.9208
FDO58,OUT019,388.6052666666667
FDC56,OUT017,1636.9062888888889
NCQ54,OUT046,2363.2201111111112
FDV10,OUT027,1372.1398222222222
NCK17,OUT046,1077.1164444444446
NCF55,OUT027,1187.9351555555554
FDV33,OUT013,3515.424
NCH29,OUT019,331.71635555555554
FDA37,OUT027,3342.907822222222
FDH46,OUT018,1291.4300666666668
FDS25,OUT035,2110.8819111111106
FDH04,OUT027,2987.5925555555555
FDX52,OUT046,3555.076088888889
NCD42,OUT017,718.0283111111111
FDW47,OUT017,1421.1870888888889
FDL25,OUT027,3397.5774
NCJ06,OUT010,254.0396888888889
FDY09,OUT013,3505.584955555555
FDS40,OUT046,990.340511111111
FDH41,OUT017,3840.8522444444443
FDG38,OUT035,2028.9885111111112
FDU03,OUT027,5023.83088888889
FDV20,OUT046,2242.044511111111
DRB13,OUT045,2164.885688888889
NCQ30,OUT013,1716.0625111111112
NCH06,OUT013,4285.902555555555
FDU50,OUT018,1705.5576666666668
NCO42,OUT019,349.7669333333333
FDW09,OUT018,745.1041777777777
FDH04,OUT013,1141.0332444444443
FDC21,OUT045,1461.431
FDL21,OUT049,1328.7148666666667
FDM46,OUT010,318.47433333333333
FDT22,OUT019,272.8300444444445
FDB28,OUT035,4155.035866666667
FDI12,OUT018,1111.6640666666667
FDA28,OUT045,2138.7715333333335
FDF59,OUT013,2125.751444444444
FDM45,OUT027,3295.9319333333333
FDQ56,OUT017,1118.544
FDR46,OUT049,2690.6457555555558
FDT01,OUT013,2942.0222444444444
FDD16,OUT027,1564.703977777778
NCU30,OUT010,335.3412666666666
FDM40,OUT010,243.9047333333333
FDI56,OUT035,1766.6633111111112
NCS30,OUT013,2425.5094
FDU08,OUT017,1199.1797777777776
FDX51,OUT027,5710.196711111112
FDA43,OUT045,1709.0346222222224
FDX59,OUT010,404.88037777777777
FDC37,OUT018,1219.9675333333334
FDP58,OUT013,3524.301333333334
NCY42,OUT035,2537.2158444444444
FDF21,OUT018,2139.659266666667
FDU10,OUT027,1418.0800222222222
DRL47,OUT018,1955.380622222222
FDA58,OUT018,2010.716
FDJ22,OUT049,2819.145155555556
FDK50,OUT046,2944.3155555555554
FDO38,OUT035,1363.188511111111
DRF60,OUT035,3143.9076000000005
NCZ42,OUT019,327.86951111111114
FDD35,OUT049,2439.713133333333
FDL25,OUT045,2348.7944444444443
FDJ16,OUT013,1330.9342000000001
DRK59,OUT049,3065.861044444444
FDI50,OUT046,3450.2495777777776
NCB19,OUT045,1859.1355333333331
DRI37,OUT035,1082.1469333333334
FDA14,OUT027,4011.2230666666665
FDC08,OUT018,2971.095511111111
FDS45,OUT046,1644.6739555555557
FDI21,OUT049,988.7869777777778
DRJ47,OUT035,2157.561888888889
DRE37,OUT027,4235.005844444444
FDT55,OUT018,1829.2485111111112
NCG42,OUT027,3989.547577777778
FDA31,OUT049,3021.474377777778
NCW42,OUT046,2733.109
FDF50,OUT017,2099.711266666667
FDK56,OUT049,3118.6811777777775
FDX10,OUT035,1306.3735777777777
NCK07,OUT027,3173.3507555555557
FDZ49,OUT017,2959.6289555555554
FDR33,OUT013,1535.7046888888888
FDO44,OUT018,1161.0072444444445
FDA20,OUT046,3670.3334666666665
NCL30,OUT045,1549.9084222222223
FDI05,OUT019,146.69793333333334
FDQ12,OUT018,2208.3846222222223
FDH47,OUT017,1277.1523555555555
FDH34,OUT018,2139.289377777778
FDF29,OUT046,2279.773177777778
FDG40,OUT018,772.9198222222223
NCE18,OUT017,4262.303644444444
FDP21,OUT010,436.0250222222222
FDY50,OUT013,1294.611111111111
FDB36,OUT049,2380.161022222222
NCZ29,OUT049,1729.8963555555556
FDU20,OUT018,1435.4648
FDO56,OUT013,2153.493111111111
FDW31,OUT049,3193.768622222222
DRH59,OUT013,1590.3742666666667
NCB30,OUT017,3362.216022222222
FDK43,OUT027,3811.8529555555556
FDW43,OUT045,3736.395622222222
NCL19,OUT017,2326.971
FDJ27,OUT046,1528.6768
FDC45,OUT046,2819.071177777778
FDY40,OUT035,1036.0587777777778
NCM41,OUT035,1830.2841999999998
NCK18,OUT019,356.7948222222222
FDP37,OUT049,2420.4789111111113
FDA27,OUT027,6319.6996222222215
NCX30,OUT035,3489.6057555555553
FDR09,OUT017,3469.9276666666665
FDG08,OUT027,5432.780044444445
NCU30,OUT013,2494.456688888889
FDB16,OUT017,1548.354888888889
FDM16,OUT017,1218.2660444444443
FDC48,OUT013,1159.6756444444445
NCF18,OUT046,2637.5297111111113
FDU46,OUT018,1593.333377777778
FDH41,OUT018,3844.773066666666
NCN42,OUT010,296.5769111111111
FDU49,OUT046,2139.659266666667
FDB20,OUT027,2469.008333333333
FDG50,OUT019,337.63457777777774
FDW20,OUT045,2120.7949333333336
NCO55,OUT049,2035.7944666666672
FDX48,OUT046,2756.2640444444446
FDU48,OUT046,2133.9629777777777
FDR48,OUT019,243.23893333333334
FDK27,OUT013,2075.6684888888885
FDT35,OUT013,2096.456244444444
FDN12,OUT049,1453.3674222222223
NCE31,OUT019,214.7574888888889
FDL21,OUT017,884.9221777777778
FDV56,OUT017,1273.6014222222223
FDR16,OUT017,3121.8622222222225
NCP41,OUT049,1811.4198666666666
FDJ27,OUT013,2009.0145111111112
FDA07,OUT017,2203.9459555555554
FDK55,OUT049,1394.8509999999999
FDM33,OUT049,3181.7842222222225
FDY46,OUT046,2598.0995555555555
FDD36,OUT046,1861.5768
FDB12,OUT027,2524.787577777778
FDF28,OUT019,257.2207333333333
NCE07,OUT019,339.41004444444445
FDW50,OUT027,4776.9670444444455
NCW18,OUT017,3122.897911111111
NCJ17,OUT019,189.90095555555556
DRZ24,OUT010,393.78371111111113
FDS07,OUT035,2034.388888888889
NCW05,OUT010,259.95791111111106
FDZ22,OUT018,1434.503088888889
FDK02,OUT046,2417.371844444445
FDZ45,OUT027,5327.0658
FDL25,OUT046,1661.4669111111114
FDS08,OUT045,2293.089177777778
NCZ42,OUT027,7353.687022222222
FDX57,OUT035,1094.945088888889
FDF21,OUT046,2513.542955555555
FDJ56,OUT018,1409.202688888889
FDX10,OUT013,1650.148311111111
DRG48,OUT035,2030.4680666666666
DRN37,OUT046,1836.4983333333334
NCY41,OUT018,735.2651333333333
FDN28,OUT045,1532.2277333333334
FDE34,OUT045,2030.7639777777779
FDR10,OUT045,2569.840044444444
FDC32,OUT017,1668.7167333333334
DRG13,OUT046,2373.503022222222
FDP59,OUT049,1994.6628222222223
NCT53,OUT010,467.39160000000004
FDL57,OUT027,5652.198133333334
FDN32,OUT010,426.0380222222223
FDK09,OUT018,3042.188155555555
FDA52,OUT010,399.1840888888889
FDC57,OUT049,3169.0600444444444
FDI09,OUT035,3814.5161555555555
NCB07,OUT046,2553.7128888888888
FDP26,OUT035,1609.164622222222
FDP40,OUT027,3376.0498666666667
FDL15,OUT013,2805.4592666666667
FDV07,OUT046,2411.4536222222223
FDS03,OUT017,1530.304311111111
FDE50,OUT049,1998.3617111111114
FDQ15,OUT017,1471.4180000000001
FDQ33,OUT010,432.9179555555556
FDT22,OUT013,1404.3941333333332
DRO35,OUT035,2196.4002222222225
FDJ41,OUT049,4713.272177777779
FDQ27,OUT035,2415.3004666666666
FDC26,OUT017,2284.285822222222
NCF43,OUT027,3578.5270444444445
NCR50,OUT035,2529.6701111111115
FDE39,OUT018,1676.780311111111
FDN49,OUT027,3178.0853333333334
DRG11,OUT035,1910.1802
NCA18,OUT049,1653.5512888888888
FDM36,OUT018,3251.2493555555557
FDW32,OUT017,1091.4681333333333
NCQ18,OUT010,369.66695555555555
FDX14,OUT027,2251.5876444444443
FDD46,OUT017,1362.596688888889
FDI34,OUT019,512.3700888888889
NCJ17,OUT035,1977.2040666666664
FDB52,OUT035,3299.8527555555556
FDV55,OUT018,2122.8663111111114
FDC57,OUT046,2776.9038444444445
FDB29,OUT046,1903.1523111111107
NCO43,OUT035,2121.090844444445
FDG44,OUT045,877.5244
FDJ34,OUT045,2027.5089555555558
FDH40,OUT049,1094.5752000000002
NCD07,OUT027,3291.2713333333336
FDB41,OUT017,918.6560444444444
FDH47,OUT018,1643.3423555555555
DRK37,OUT035,2555.8582444444446
FDM25,OUT019,356.5728888888889
NCX06,OUT045,2592.255311111111
NCS05,OUT017,2222.4404
FDS39,OUT045,1993.8490666666669
FDC47,OUT027,6134.089377777778
FDG20,OUT013,3384.779244444445
DRL23,OUT017,1451.3700222222221
FDY33,OUT013,3485.0931111111113
NCH18,OUT045,3785.7388
FDX47,OUT035,3076.957711111111
NCB06,OUT045,2368.324577777778
FDP36,OUT049,1357.5662
FDW44,OUT018,2072.7833555555558
NCU41,OUT018,3021.3264222222224
NCS17,OUT046,1923.1263111111111
FDD46,OUT035,2414.486711111111
FDE45,OUT017,2617.999577777778
FDI09,OUT017,3603.753466666667
NCJ54,OUT010,689.1030000000001
NCA29,OUT018,2335.7003777777777
NCN41,OUT027,3771.757
FDY34,OUT035,2581.084666666667
NCG55,OUT035,2108.5146222222224
DRM49,OUT046,1144.8800888888888
NCB42,OUT049,1648.2988666666668
FDE58,OUT045,1693.0554222222222
DRJ25,OUT013,1197.4043111111112
FDS47,OUT010,439.2060666666667
FDY21,OUT049,3111.2094222222217
NCI54,OUT013,1917.2080888888886
FDO24,OUT017,2700.8546888888886
FDY43,OUT035,3156.779733333333
FDF35,OUT018,1615.9705777777776
NCP29,OUT019,141.5194888888889
FDN28,OUT027,3027.244644444445
FDJ50,OUT018,1383.8283111111111
FDQ14,OUT027,4011.2230666666665
FDC37,OUT035,1462.7626
FDN08,OUT046,2373.2810888888885
FDD04,OUT035,2295.8263555555554
FDW34,OUT018,2010.716
FDP04,OUT017,739.7038000000001
NCG07,OUT017,3251.989133333334
NCN14,OUT018,2113.3231777777783
FDJ16,OUT045,942.9207555555555
NCM42,OUT045,1460.3213333333335
NCF19,OUT046,1083.3305777777778
FDY21,OUT018,3097.0796666666665
FDY19,OUT035,2172.357444444444
FDV09,OUT045,2146.169311111111
FDA28,OUT013,2260.243044444445
FDC38,OUT018,1413.7153333333333
FDL28,OUT045,3924.521111111111
NCH43,OUT049,4608.4456666666665
NCN53,OUT045,1222.8526666666667
NCW05,OUT017,2339.6211999999996
NCO30,OUT018,2340.4349555555555
FDT04,OUT019,123.24697777777777
FDB27,OUT018,2380.235
NCK07,OUT013,2512.8771555555554
NCA53,OUT013,1162.190888888889
FDB33,OUT018,1741.8807555555554
FDU37,OUT017,1515.2128444444445
FDR13,OUT035,2095.198622222222
FDE45,OUT049,3134.6603777777777
FDV37,OUT017,3246.5147777777775
FDX44,OUT019,261.7333777777778
NCL06,OUT017,3253.6906222222224
FDJ28,OUT045,2745.7591999999995
FDX55,OUT049,3994.5040888888884
NCK17,OUT018,943.1426888888886
FDH52,OUT035,1026.5156444444447
FDN13,OUT027,4252.83448888889
FDK44,OUT018,2060.946911111111
FDU16,OUT046,1366.591488888889
FDZ07,OUT017,1075.267
NCN06,OUT027,4953.256088888888
FDH02,OUT010,213.86975555555557
NCW18,OUT045,3019.7728888888887
FDH57,OUT013,1461.7269111111113
FDV35,OUT045,2177.313955555556
NCU29,OUT013,1737.8859555555555
NCP02,OUT046,1743.9521333333332
FDN44,OUT013,2693.4569111111105
FDX03,OUT018,1250.7422888888889
FDR11,OUT010,413.09191111111113
FDA36,OUT046,2097.7878444444445
FDP58,OUT027,5746.0019555555555
FDH31,OUT045,1366.147622222222
FDH34,OUT035,2925.3772444444444
FDS13,OUT035,3173.5726888888885
FDT01,OUT018,2598.099555555555
FDY09,OUT049,2124.493822222222
FDV33,OUT027,5361.0216
NCW29,OUT010,375.1413111111111
NCN17,OUT045,2012.2695333333334
FDX01,OUT046,2120.277088888889
FDL03,OUT049,2869.8199333333337
DRL59,OUT049,1535.630711111111
DRM11,OUT027,4620.356088888889
FDA43,OUT049,3452.9127777777776
FDZ56,OUT010,500.90353333333326
FDI44,OUT018,1127.2733777777778
FDB50,OUT013,1784.4919555555555
FDU15,OUT019,208.54335555555556
NCJ19,OUT019,144.1826888888889
FDD48,OUT013,1812.0856666666668
NCW42,OUT035,3022.2141555555554
FDL24,OUT017,2649.0702444444446
NCB30,OUT013,3409.4878222222223
FDK25,OUT013,1785.971511111111
FDW28,OUT049,3328.1122666666665
FDD47,OUT017,2052.143555555556
FDK16,OUT019,153.35593333333335
FDW37,OUT046,1859.875311111111
FDA48,OUT035,2685.6892444444447
FDA14,OUT017,2532.481266666667
FDV15,OUT013,2013.0832888888888
FDN22,OUT049,3806.3046222222224
NCD55,OUT045,951.4282000000001
FDY43,OUT013,2112.5094222222224
NCU05,OUT017,1481.4789777777778
FDF10,OUT035,2223.476088888889
FDR39,OUT018,1981.716711111111
FDG40,OUT013,947.6553333333335
FDZ28,OUT019,257.1467555555556
FDE02,OUT045,1765.1837555555555
FDU60,OUT049,2881.212511111111
FDM21,OUT013,2988.998133333333
FDV52,OUT019,318.40035555555556
NCW06,OUT013,2880.842622222222
FDX36,OUT035,2924.1936000000005
FDT35,OUT027,3887.976088888889
NCL19,OUT010,398.37033333333335
NCD31,OUT046,2391.9234888888886
FDE53,OUT019,219.8619555555555
FDW58,OUT019,414.94135555555556
DRF48,OUT046,2232.723311111111
FDW57,OUT035,2703.517888888889
DRH13,OUT017,1786.2674222222222
FDT33,OUT013,2453.9908444444445
DRK47,OUT027,4620.356088888889
FDY22,OUT010,341.0375555555555
FDC35,OUT019,512.0741777777778
FDO03,OUT013,3027.836466666666
FDF24,OUT045,1683.5122888888889
FDF56,OUT018,2856.2080222222226
FDD28,OUT013,1121.4291333333335
FDG53,OUT027,2670.5977777777775
FDO27,OUT019,510.74257777777774
NCF54,OUT018,2100.0071777777775
FDC20,OUT027,1213.9753333333333
FDU10,OUT046,1323.6843777777779
DRA24,OUT018,2017.8918444444441
FDA02,OUT010,268.76126666666664
FDG10,OUT017,1603.1724222222222
FDW39,OUT010,652.5579777777779
FDP04,OUT019,180.43179999999998
NCM55,OUT013,2860.1288444444444
FDG47,OUT045,3196.949666666667
NCU41,OUT017,2590.923711111111
NCK31,OUT017,1148.3570444444445
FDZ46,OUT045,1510.7002000000002
FDU13,OUT027,3201.092422222222
NCF19,OUT045,951.4282000000001
NCJ43,OUT013,2731.2595555555554
NCJ05,OUT045,2074.706777777778
FDS04,OUT027,3604.3452888888883
FDX28,OUT010,301.7553555555556
FDB41,OUT027,1650.5182
FDG53,OUT046,2294.7166888888887
FDL15,OUT010,388.8272
FDQ08,OUT049,1658.2858666666666
DRN36,OUT013,1572.0277777777778
FDI46,OUT013,3048.402288888889
FDG16,OUT027,5847.277533333333
FDV32,OUT013,1075.9328
FDF44,OUT010,224.0786888888889
FDK04,OUT018,1137.112422222222
NCA41,OUT013,2689.3881333333334
FDD51,OUT017,986.5676444444445
NCZ53,OUT045,2775.646222222222
FDP01,OUT027,3804.307222222222
FDY25,OUT049,2860.054866666667
FDB17,OUT018,2041.4167777777777
NCV54,OUT018,2191.2217777777782
FDJ32,OUT017,849.3388666666666
FDA37,OUT049,1997.6219333333331
FDG35,OUT035,2798.653311111111
NCM05,OUT018,2771.355511111111
FDG45,OUT046,3984.665044444444
FDH28,OUT013,1060.989288888889
NCE18,OUT049,4068.259933333333
FDH38,OUT045,1688.6907333333334
FDR56,OUT013,3672.404844444444
FDH17,OUT027,2987.592555555556
FDD39,OUT049,2889.4980222222225
FDB41,OUT049,1588.7467555555556
NCR53,OUT046,3359.2569111111106
FDX46,OUT017,874.4173333333333
FDV28,OUT049,1467.1272888888889
FDA08,OUT018,1849.6663777777778
FDH45,OUT017,1040.6454
NCS38,OUT010,308.7832444444445
FDD40,OUT010,477.4525777777778
DRM59,OUT035,3039.1550666666667
NCJ43,OUT018,2387.3368666666665
NCN29,OUT013,945.7319111111113
NCC19,OUT045,2562.368288888889
FDR56,OUT035,2786.3730000000005
FDZ43,OUT049,3665.9687777777776
FDJ32,OUT010,218.9002444444444
DRH03,OUT017,1520.4652666666666
NCZ54,OUT035,3845.586822222222
FDE26,OUT017,2677.1818000000003
FDS03,OUT045,1547.2452222222223
DRZ24,OUT019,231.3285111111111
FDO48,OUT027,4922.111444444444
FDW39,OUT049,2689.3881333333334
NCK05,OUT049,1354.7550444444444
NCK30,OUT017,2457.3198444444447
FDT27,OUT018,3929.2556888888885
FDS08,OUT019,452.67002222222226
NCJ19,OUT049,2034.9067333333332
FDC58,OUT045,1058.178133333333
DRE37,OUT013,3360.884422222222
FDW02,OUT035,1864.535911111111
FDJ02,OUT010,209.28313333333335
FDX09,OUT045,2207.2749555555556
FDT31,OUT010,392.2301777777777
FDI24,OUT049,2388.8903999999998
FDY09,OUT045,2727.5606666666663
FDV28,OUT045,1227.5872444444444
DRM47,OUT049,3097.8194444444443
FDT52,OUT019,425.89006666666666
FDI48,OUT018,1077.1164444444446
FDY55,OUT017,4290.711111111112
FDU48,OUT013,2113.6190888888887
FDN25,OUT045,2461.758511111111
FDP20,OUT049,2364.477733333333
FDJ15,OUT013,3212.9288666666666
FDD04,OUT018,2029.8022666666666
FDY58,OUT045,3883.8333333333335
FDR37,OUT018,1769.1045777777774
FDF44,OUT013,2344.9476
FDD32,OUT045,1348.3929555555555
FDR57,OUT017,2879.7329555555557
DRG39,OUT027,1802.246622222222
FDX15,OUT017,2564.4396666666667
DRN37,OUT045,2202.9102666666668
FDW40,OUT027,3907.2103111111114
FDB32,OUT049,1856.7682444444445
FDM40,OUT018,1789.374488888889
FDE39,OUT027,2846.5909111111114
DRH49,OUT017,1525.8656444444443
FDT46,OUT049,1410.0164444444445
NCF06,OUT035,3902.3277777777785
FDP07,OUT017,3142.132133333334
FDC04,OUT013,3386.184822222222
FDZ32,OUT017,1809.2005333333334
FDD50,OUT045,3117.4235555555556
FDU56,OUT017,3176.5318
FDV34,OUT017,1020.4494666666665
NCY41,OUT013,1884.1400222222223
NCK18,OUT046,2209.1243999999997
DRH25,OUT049,1392.779622222222
FDT57,OUT046,3144.6473777777774
FDV56,OUT018,1102.194911111111
FDV12,OUT045,1813.861133333333
FDN52,OUT017,1385.6037777777779
FDX38,OUT035,1259.5456444444444
FDE47,OUT018,1685.213777777778
NCO07,OUT013,2512.877155555556
FDV09,OUT027,3473.256666666666
FDZ23,OUT019,492.9139333333334
DRH51,OUT018,1051.594111111111
NCY54,OUT045,2711.3595333333333
DRG49,OUT013,3742.9796444444446
NCC19,OUT049,3433.5306
NCV53,OUT045,3566.4686666666666
FDZ47,OUT019,358.42233333333337
NCO26,OUT018,2211.7876
NCP02,OUT045,1169.9585555555557
NCW30,OUT018,2218.9634444444437
NCN55,OUT046,2168.6585555555557
FDB20,OUT010,210.83666666666667
DRL11,OUT013,2666.011155555555
DRD60,OUT045,2032.5394444444444
FDW14,OUT010,219.27013333333332
FDL27,OUT010,267.9475111111111
FDU09,OUT018,1159.1578
DRH36,OUT027,1872.7474444444442
FDP34,OUT027,3109.1380444444444
FDE04,OUT017,3213.372733333333
FDZ57,OUT027,3534.7322000000004
FDF02,OUT010,233.03
FDG28,OUT045,4088.8257555555556
NCI31,OUT046,1178.6879333333334
FDT43,OUT013,1295.1289555555556
FDU20,OUT046,2272.8932444444445
FDD53,OUT013,1163.2265777777777
FDW15,OUT045,1980.2371555555558
NCT53,OUT045,1975.4286000000002
NCG55,OUT027,3430.719444444445
FDD48,OUT035,1380.0554444444444
FDG47,OUT049,2439.713133333333
FDI21,OUT017,1579.203622222222
FDT27,OUT017,3122.749955555556
DRO35,OUT013,2447.7027333333335
FDD33,OUT017,3443.8874888888895
FDC04,OUT035,3303.1817555555554
FDY34,OUT013,2486.8369777777775
DRJ49,OUT049,2103.4101555555553
FDE05,OUT049,2196.9920444444447
FDU31,OUT017,3705.4729111111105
NCN19,OUT027,3173.3507555555557
FDK56,OUT027,4709.351355555556
FDK58,OUT017,1108.187111111111
NCJ42,OUT035,2039.4933555555556
FDZ34,OUT027,4780.813888888889
FDA52,OUT018,1606.871311111111
NCR29,OUT013,1910.5500888888887
FDT48,OUT035,1980.015222222222
DRJ51,OUT019,466.5038666666667
NCS54,OUT046,2649.7360444444444
FDV01,OUT035,2880.8426222222224
DRG51,OUT027,3913.202511111111
NCG42,OUT013,1966.699222222222
FDA51,OUT049,2240.2690444444443
FDV19,OUT010,220.23184444444442
